번호,상호,주소,기간,휘발유,동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2019년 12월 1주,1519.0,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2019년 12월 2주,1523.29,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2019년 12월 3주,1529.0,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2019년 12월 4주,1529.0,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 01월 1주,1530.43,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 01월 2주,1543.29,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 01월 3주,1549.0,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 01월 4주,1549.0,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 01월 5주,1543.29,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 02월 1주,1527.57,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 02월 2주,1517.57,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 02월 3주,1503.29,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 02월 4주,1494.71,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 03월 1주,1484.71,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 03월 2주,1471.86,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 03월 3주,1449.0,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 03월 4주,1410.43,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 04월 1주,1367.57,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 04월 2주,1327.57,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 04월 3주,1299.0,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 04월 4주,1274.71,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 04월 5주,1257.57,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 05월 1주,1236.14,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 05월 2주,1220.43,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 05월 3주,1216.14,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 05월 4주,1231.86,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 06월 1주,1249.0,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 06월 2주,1299.0,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 06월 3주,1319.0,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 06월 4주,1301.86,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 07월 1주,1299.0,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 07월 2주,1327.57,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 07월 3주,1339.0,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 07월 4주,1339.0,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 07월 5주,1339.0,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 08월 1주,1339.0,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 08월 2주,1339.0,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 08월 3주,1339.0,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 08월 4주,1339.0,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 09월 1주,1339.0,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 09월 2주,1339.0,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 09월 3주,1321.86,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 09월 4주,1299.0,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 09월 5주,1299.0,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 10월 1주,1299.0,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 10월 2주,1290.43,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 10월 3주,1279.0,백운동
A0032661,무지개주유소,광주 남구 독립로 24 (백운동),2020년 10월 4주,1277.57,백운동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2019년 11월 1주,1572.0,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2019년 11월 2주,1572.0,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2019년 11월 3주,1572.0,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2019년 11월 4주,1582.71,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2019년 12월 1주,1594.14,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2019년 12월 2주,1602.71,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2019년 12월 3주,1607.0,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2019년 12월 4주,1612.71,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 01월 1주,1617.0,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 01월 2주,1624.14,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 01월 3주,1627.0,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 01월 4주,1627.0,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 01월 5주,1627.0,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 02월 1주,1627.0,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 02월 2주,1624.14,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 02월 3주,1604.14,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 02월 4주,1597.0,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 03월 1주,1584.0,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 03월 2주,1575.0,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 03월 3주,1563.29,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 03월 4주,1541.86,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 04월 1주,1504.0,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 04월 2주,1470.43,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 04월 3주,1449.71,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 04월 4주,1401.14,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 04월 5주,1351.86,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 05월 1주,1326.86,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 05월 2주,1307.57,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 05월 3주,1300.43,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 05월 4주,1313.29,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 06월 1주,1335.43,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 06월 2주,1382.57,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 06월 3주,1419.0,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 06월 4주,1423.29,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 07월 1주,1446.86,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 07월 2주,1454.0,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 07월 3주,1454.0,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 07월 4주,1434.0,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 07월 5주,1424.0,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 08월 1주,1424.0,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 08월 2주,1424.0,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 08월 3주,1424.0,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 08월 4주,1429.0,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 09월 1주,1399.0,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 09월 2주,1399.0,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 09월 3주,1390.57,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 09월 4주,1340.0,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 09월 5주,1340.0,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 10월 1주,1340.0,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 10월 2주,1340.0,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 10월 3주,1340.0,봉선동
A0019451,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,2020년 10월 4주,1348.57,봉선동
A0019462,국제주유소,광주 남구 봉선로 50 (주월동),2019년 11월 1주,1495.0,주월동
A0019462,국제주유소,광주 남구 봉선로 50 (주월동),2019년 11월 2주,1496.71,주월동
A0019462,국제주유소,광주 남구 봉선로 50 (주월동),2019년 11월 3주,1503.29,주월동
A0019462,국제주유소,광주 남구 봉선로 50 (주월동),2019년 11월 4주,1507.57,주월동
A0019462,국제주유소,광주 남구 봉선로 50 (주월동),2019년 12월 1주,1503.29,주월동
A0019462,국제주유소,광주 남구 봉선로 50 (주월동),2019년 12월 2주,1514.29,주월동
A0019462,국제주유소,광주 남구 봉선로 50 (주월동),2019년 12월 3주,1519.0,주월동
A0019462,국제주유소,광주 남구 봉선로 50 (주월동),2019년 12월 4주,1519.0,주월동
A0019462,국제주유소,광주 남구 봉선로 50 (주월동),2020년 01월 1주,1520.71,주월동
A0019462,국제주유소,광주 남구 봉선로 50 (주월동),2020년 01월 2주,1527.14,주월동
A0019462,국제주유소,광주 남구 봉선로 50 (주월동),2020년 01월 3주,1539.71,주월동
A0019462,국제주유소,광주 남구 봉선로 50 (주월동),2020년 01월 4주,1544.0,주월동
A0019462,국제주유소,광주 남구 봉선로 50 (주월동),2020년 01월 5주,1536.57,주월동
A0019462,국제주유소,광주 남구 봉선로 50 (주월동),2020년 02월 1주,1519.29,주월동
A0019462,국제주유소,광주 남구 봉선로 50 (주월동),2020년 02월 2주,1507.43,주월동
A0019462,국제주유소,광주 남구 봉선로 50 (주월동),2020년 02월 3주,1490.14,주월동
A0019462,국제주유소,광주 남구 봉선로 50 (주월동),2020년 02월 4주,1481.29,주월동
A0019462,국제주유소,광주 남구 봉선로 50 (주월동),2020년 03월 1주,1475.57,주월동
A0019462,국제주유소,광주 남구 봉선로 50 (주월동),2020년 03월 2주,1461.57,주월동
A0019462,국제주유소,광주 남구 봉선로 50 (주월동),2020년 03월 3주,1437.0,주월동
A0019462,국제주유소,광주 남구 봉선로 50 (주월동),2020년 03월 4주,1403.86,주월동
A0019462,국제주유소,광주 남구 봉선로 50 (주월동),2020년 04월 1주,1355.0,주월동
A0019462,국제주유소,광주 남구 봉선로 50 (주월동),2020년 04월 2주,1319.86,주월동
A0019462,국제주유소,광주 남구 봉선로 50 (주월동),2020년 04월 3주,1293.86,주월동
A0019462,국제주유소,광주 남구 봉선로 50 (주월동),2020년 04월 4주,1268.29,주월동
A0019462,국제주유소,광주 남구 봉선로 50 (주월동),2020년 04월 5주,1246.14,주월동
A0019462,국제주유소,광주 남구 봉선로 50 (주월동),2020년 05월 1주,1227.14,주월동
A0019462,국제주유소,광주 남구 봉선로 50 (주월동),2020년 05월 2주,1208.43,주월동
A0019462,국제주유소,광주 남구 봉선로 50 (주월동),2020년 05월 3주,1205.57,주월동
A0019462,국제주유소,광주 남구 봉선로 50 (주월동),2020년 05월 4주,1227.57,주월동
A0019462,국제주유소,광주 남구 봉선로 50 (주월동),2020년 06월 1주,1249.0,주월동
A0019462,국제주유소,광주 남구 봉선로 50 (주월동),2020년 06월 2주,1304.14,주월동
A0019462,국제주유소,광주 남구 봉선로 50 (주월동),2020년 06월 3주,1337.57,주월동
A0019462,국제주유소,광주 남구 봉선로 50 (주월동),2020년 06월 4주,1347.0,주월동
A0019462,국제주유소,광주 남구 봉선로 50 (주월동),2020년 07월 1주,1345.86,주월동
A0019462,국제주유소,광주 남구 봉선로 50 (주월동),2020년 07월 2주,1339.29,주월동
A0019462,국제주유소,광주 남구 봉선로 50 (주월동),2020년 07월 3주,1324.14,주월동
A0019462,국제주유소,광주 남구 봉선로 50 (주월동),2020년 07월 4주,1323.0,주월동
A0019462,국제주유소,광주 남구 봉선로 50 (주월동),2020년 07월 5주,1320.86,주월동
A0019462,국제주유소,광주 남구 봉선로 50 (주월동),2020년 08월 1주,1322.0,주월동
